Unnamed: 0,spotify_track_id,song_title,label,emotion,session_type,subject_id,id,song_author,alpha_power,beta_power,delta_power,theta_power,variance,mean
105,6d3sJyECf0XccpnosXyxT7,Non mi avete fatto niente,3,Anger,personal,1,3727709568,"['Ermal Meta', 'Fabrizio Moro']",3.749410202037366e-12,7.427739981152187e-13,1.3542629149317722e-09,6.606369731277747e-12,3.4531833489778017e-09,6.934333322621022e-08
106,6A3axRTw93LhvnlQLFmi7S,Dicono Di Me,0,Pleasure,other,1,2505977396,['Cesare Cremonini'],4.386301159105947e-12,1.9330345756746487e-12,4.5740339727828e-10,7.921259000550463e-12,2.828201064960481e-09,7.207304903841636e-08
107,2v1eE7NJy08YJ9jsMhI47v,Good Enough,2,Sadness,other,1,8760537468,['Little Mix'],3.886165570270005e-12,1.3982740005790512e-12,4.840560188809851e-10,9.269548904479437e-12,2.674413693110275e-09,2.4939581739597257e-07
108,6pAH9ilo8UkRIraNc8YVkR,Cold Cold Man,1,Contentment,other,1,3359788067,['Saint Motel'],3.967933321681101e-12,1.3824972053486207e-12,4.986034019613041e-10,8.136553337283471e-12,2.87610205762244e-09,3.653292335124735e-07
109,6en0KcrH7lOI6Tpxnst3Lr,La Leggenda Di Cristalda E Pizzomunno,1,Love,other,1,7690688371,['Max Gazzé'],5.411122266419972e-12,2.131714286354709e-12,8.519407065260235e-10,1.1330117088250198e-11,3.927654975052748e-09,2.6727822117781016e-07
110,0XAO6HaZDHa2HxbnWWKWCZ,La storia infinita,2,Regret,personal,21,2642234932,['Pinguini Tattici Nucleari'],2.588085241789183e-12,8.361445006470442e-13,3.586352816019967e-10,6.556852804869105e-12,2.3537292494794036e-09,-5.465031294241924e-09
111,7FlHNJT4TC120CDvFOHzei,Rewrite The Stars,1,Relief,personal,21,5984395806,"['James Arthur', 'Anne-Marie']",2.1829267773746675e-12,6.79924690268105e-13,4.1797760788350914e-10,5.761715954121603e-12,3.056638783151773e-09,3.7104368191227214e-08
112,1nZzRJbFvCEct3uzu04ZoL,Part Of Me,3,Anger,personal,21,3244438535,['Katy Perry'],1.883128997119411e-12,4.644443366741739e-13,6.361644971070636e-10,5.130326848663827e-12,3.757638624955054e-09,3.921783947389188e-08
113,37mk7t1x4VmKmmqgRU8E2w,Sunrise,1,Love,personal,21,2686839582,['Simply Red'],1.7229754376467018e-12,4.768519536352209e-13,7.340129418235057e-10,6.339689522258488e-12,4.5375652820103365e-09,4.930282509387743e-08
114,5WK0BthtcfaCFRPqjaY1sx,Nell'ignoto,0,Interest,personal,21,5548440787,"['Serena Autieri', 'AURORA']",1.6871102817614238e-12,4.395569155735474e-13,5.153830023049456e-10,5.451357534765162e-12,3.87480019802125e-09,6.785582468793519e-08
115,5qu9xgYAZ2JbDXqssUMP7N,The Crisis,1,Relief,other,21,3603031333,['Ennio Morricone'],1.0947518808140882e-12,3.975237588939916e-13,8.560948964964205e-10,2.5123384323939378e-12,5.693318773036724e-09,-3.5545551544265446e-07
116,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,0,Pleasure,other,21,7194194602,['AC/DC'],1.4277548273631082e-12,4.789660750286135e-13,1.037147970083391e-09,3.3781856650881735e-12,5.011996107127687e-09,2.7424240682262854e-07
117,4VUZmIKYPnZZfSg0bMR4pz,Per me,2,Sadness,other,21,3530449582,['Fabrizio Moro'],1.6423733982897941e-12,5.87300329282417e-13,1.0788055035678671e-09,3.5598922992269454e-12,8.480624752648834e-09,-1.0427352456803034e-06
118,3mpB5TxVf155B1S6KfPtlv,Diventerai una star,0,Pleasure,other,21,5877317675,['Finley'],1.7828612891563784e-12,6.020344378368673e-13,7.00761128577325e-10,5.1767466041737056e-12,6.58310227493885e-09,1.1180074001376779e-06
119,7D64ejn2d3g6QaahkYdKXH,Tranquilla!,0,Amusement,other,21,8588964370,['Fabrizio Vidale'],2.6662437306717217e-12,8.505091245297486e-13,1.3510230907740728e-09,7.798679183676707e-12,1.0352632033676748e-08,9.856801283706155e-07
120,3weNRklVDqb4Rr5MhKBR3D,Nuvole Bianche,1,Relief,personal,20,6572251116,['Ludovico Einaudi'],1.1248162112614714e-12,7.714046647951212e-13,4.005589666566959e-10,2.3982031516771053e-12,2.61354503781198e-09,-7.524671488741939e-08
121,5sYAvst5lCs3Ws5MhExlSr,Mica Van Gogh,0,Amusement,personal,20,8633315042,['Caparezza'],1.590131786775336e-12,1.0084783806724202e-12,6.566463620135744e-10,3.203350674129809e-12,3.8975304038918116e-09,9.66826138233446e-08
122,6qlM3aT6CCXrkjmtz4v2fM,Di sana pianta,3,Fear,personal,20,2926730303,['J-AX'],1.6163119258963224e-12,1.0880219001675654e-12,7.937246219296389e-10,3.0807465144612087e-12,5.16565579475016e-09,-5.581056073035859e-10
123,5kqIPrATaCc2LqxVWzQGbk,7 Years,2,Sadness,personal,20,4616757922,['Lukas Graham'],2.1050125705621166e-12,8.730039157362824e-13,8.835833112843257e-10,5.192179679462481e-12,5.708577806492877e-09,4.4892941137028936e-07
124,2nLtzopw4rPReszdYBJU6h,Numb,3,Anger,personal,20,2052607919,['Linkin Park'],4.473033585084507e-12,1.0095258834223866e-12,1.2725371002121083e-09,1.118744181178005e-11,7.165428183778948e-09,-6.856870842184613e-08
125,6xFK2P3LmaionULnNOOlqq,"Dead Silence Theme (Intro) [From ""Dead Silence""]",3,Fear,other,20,3471264357,['Luca Riviero'],1.2509634104792746e-12,5.125504248047407e-13,2.1553570897932842e-09,2.8839525036890796e-12,1.3835458571520186e-08,2.3345073196360683e-07
126,4UzVcXufOhGUwF56HT7b8M,My Immortal,1,Compassion,other,20,2102668116,['Evanescence'],1.7407280249735204e-12,6.820330087732098e-13,2.178420891891084e-09,4.8384440390808294e-12,1.4210517405150796e-08,2.5506969008897315e-08
127,4CQnIoccCBtsiBeb1jBFiZ,Danza del Osos,0,Amusement,other,20,2016546257,['Danzante Banda Celta'],1.4346494289343838e-12,5.180760278709512e-13,2.5441672140167887e-09,3.6271944930731748e-12,1.742052227909068e-08,1.5835589437002682e-07
128,7uQuSHXICONzPv91hqMBmf,Cara,0,Interest,other,20,3088725053,['Lucio Dalla'],1.5111252171958592e-12,5.708306080359455e-13,2.382763133629368e-09,4.356182766313713e-12,1.8530595338944193e-08,2.462760324880431e-07
129,3YQsdw4FNt17lxAEXXURqV,Viva La Libertà,1,Contentment,other,20,4353988101,['Jovanotti'],3.479730463171011e-12,8.089834787855903e-13,2.5694955105670293e-09,1.0466555360322901e-11,1.4744099672270763e-08,-2.0440467537236275e-07
130,0TRzbNlR34FoO3HjHvb8FX,Trilogy - Remastered,0,Interest,personal,8,7962692464,"['Emerson, Lake & Palmer']",1.202318824131168e-10,5.4591173029253864e-11,1.0832661481910819e-08,1.9392964980373714e-10,5.3835675613449674e-08,-2.9735902204869837e-07
131,4UVwbnxKEzPGOuAtSEt2ic,Requiem: II. Dies Irae,3,Fear,personal,8,3495474224,"['Giuseppe Verdi', 'Sir Colin Davis', 'London Symphony Chorus', 'London Symphony Orchestra']",1.4130391713241365e-10,5.937515124438084e-11,2.3117390242469487e-08,2.2862856106874554e-10,1.0801210607073743e-07,-4.3628362434984076e-07
132,5Fw4nhdXk4THgyfetrwpDf,Adagio in G Minor (Attrib. Albinoni) [Arr. for Chamber Orchestra],2,Sadness,personal,8,5661316078,"['Remo Giazotto', 'Jean-Claude Malgoire', 'La Grande Écurie et la Chambre du Roy']",1.2404468625740082e-10,6.018246346317746e-11,3.8134957336658426e-08,1.596776260585181e-10,1.8415117829008687e-07,-8.468059845550666e-07
133,2Ig3npEMsgVAN2NtRuSyh5,Argentovivo (feat. Rancore & Manuel Agnelli),3,Anger,personal,8,6808721773,"['Daniele Silvestri', 'Rancore', 'Manuel Agnelli']",1.27327051911417e-10,5.5237620847064526e-11,2.7816274368807082e-08,1.7202683516817103e-10,1.6753404286950493e-07,1.1580025744699385e-06
134,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,1,Compassion,personal,8,3096895971,['Coldplay'],1.0264776103162045e-10,5.438885103455443e-11,5.244381458223052e-08,1.6392795461564387e-10,2.8083003998335807e-07,2.388939252554411e-06
135,55WIafaNg5WMRLMEMaIf4e,Rewind,1,Love,other,8,1555197220,['Vasco Rossi'],8.6282320769956e-12,3.712230746008926e-12,7.037172455169686e-09,2.2027334158341575e-11,4.046900128126741e-08,1.3134156997205937e-06
136,36qZIsik56PiT7HnM58e8g,Eppure sentire (Un senso di te),2,Regret,other,8,7933831782,['Elisa'],7.971654436429686e-12,3.685281658547319e-12,8.711479653139775e-09,1.7956585616252094e-11,4.8725013383165963e-08,3.782827621044919e-07
137,4aX4pkZnzrqGDQ2S2XJsmQ,Jerusalema (feat. Burna Boy & Nomcebo Zikode) - Remix,3,Fear,other,8,2644432196,"['Master KG', 'Burna Boy', 'Nomcebo Zikode']",8.20486813557806e-12,3.5759123945843545e-12,7.80892908845911e-09,1.8791515791824576e-11,4.3533444610424054e-08,1.2704925668181392e-07
138,0ZFeVCKCMCXUQ1TKVd2azW,The Sound of Silence,1,Compassion,other,8,4675514143,['Pentatonix'],8.001390338111483e-12,3.490297100882236e-12,9.760074343948184e-09,1.732216817852789e-11,5.688812478576617e-08,-5.044495938702152e-07
139,05G23JkXHRv3NJ9hENaafi,Anche Fragile,2,Guilt,other,8,1939422702,['Elisa'],8.101766544997491e-12,4.168948759838886e-12,1.5399198783639302e-08,1.8762483557133433e-11,8.622735601148799e-08,6.208923904707772e-07
140,02pyQSEZ1DlpyMhSNE2L69,Hai un amico in me,0,Pleasure,personal,9,7614455755,['Riccardo Cocciante'],9.335376195145713e-13,3.275024258546433e-13,5.176535912974621e-11,1.4869961684799546e-12,3.5940012276306944e-10,2.0673996885291072e-08
141,7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,1,Contentment,personal,9,7659822209,"[""Guns N' Roses""]",1.1688846925501396e-12,3.43124364429356e-13,8.718934142747399e-11,1.8514129873066197e-12,5.195133656473246e-10,3.0460740457327e-09
142,2IZZqH4K02UIYg5EohpNHF,Zombie,3,Anger,personal,9,8921956452,['The Cranberries'],1.1102752384733374e-12,3.4697408167436316e-13,1.2840251759477312e-10,1.8021483005711559e-12,8.237634227398624e-10,-2.679548721325461e-08
143,4ylWMuGbMXNDgDd8lErEle,The Greatest Show,0,Amusement,personal,9,3218016765,"['Hugh Jackman', 'Keala Settle', 'Zac Efron', 'Zendaya', 'The Greatest Showman Ensemble']",9.009724110227328e-13,2.968237282135297e-13,1.55287926650434e-10,1.7437374214925023e-12,8.74526697087877e-10,-4.8965686824318524e-08
144,3AJwUDP919kvQ9QcozQPxg,Yellow,2,Regret,personal,9,5028307864,['Coldplay'],9.70331786144297e-13,3.4598614017744734e-13,2.647323686298172e-10,1.921702192938954e-12,1.3091953060124782e-09,-3.0546449908537375e-08
145,2ZBNclC5wm4GtiWaeh0DMx,Single Ladies (Put a Ring on It),0,Amusement,other,9,7245345626,['Beyoncé'],2.0779612571363938e-12,7.983870632119781e-13,6.733733324822946e-10,3.4608864299876064e-12,4.006263394501398e-09,-2.606120651864666e-07
146,1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,3,Fear,other,9,5625289942,"['Gotye', 'Kimbra']",1.8128870790797948e-12,6.122784186537231e-13,7.33077752723327e-10,4.441948558450212e-12,4.51540854445471e-09,-3.086951422428403e-07
147,0IeKW0rmQ79Ka9WfR9Nagt,Popolo mio,2,Disappointment,other,9,3322571246,['Marco Frisina'],1.5463686165988605e-12,5.156581263297277e-13,6.272356982047573e-10,3.075532145051931e-12,3.5278985601275525e-09,-1.1259794266291362e-07
148,11IXRdEjiH0KL8nh4G1j7d,Now We Are Free,0,Pleasure,other,9,5834815628,"['Lisa Gerrard', 'Klaus Badelt', 'Hans Zimmer', 'Gavin Greenaway', 'The Lyndhurst Orchestra']",2.004099815961366e-12,8.223427130680421e-13,7.822664563283695e-10,4.213844696965032e-12,4.032449116383841e-09,-2.314373849638039e-07
149,6tsfGbVHWirffWWUUmtalg,Empty Spaces - 2011 Remastered Version,3,Fear,personal,11,9903556545,['Pink Floyd'],9.02918729493999e-12,3.505315193411443e-12,1.2276491387927362e-09,1.4801918944690645e-11,7.384502982306281e-09,2.4793198103988536e-07
150,1esX5rtwwssnsEQNQk0HGg,Something Human,1,Relief,personal,11,4466858062,['Muse'],9.15877550141421e-12,3.605593501044508e-12,1.0734045930420175e-09,1.3759491435882097e-11,7.698976225621e-09,-2.423802857107714e-07
151,1PWnAEQcbwQwK759otUbta,"Writing's On The Wall - From ""Spectre"" Soundtrack",2,Regret,personal,11,1036331628,['Sam Smith'],9.07419451142725e-12,3.5143954352490063e-12,1.09017015149855e-09,1.6007138697677598e-11,6.838723391387927e-09,1.8735070965924182e-07
152,5ZguKpURKjxp6lLmLFyKZs,Quattru tari',3,Contempt,personal,11,8039661904,['Rosa Balistreri'],1.022652956459061e-11,3.6498415753943776e-12,1.3140052651297135e-09,1.6163014356218946e-11,8.29581817908288e-09,-1.361238548864952e-07
153,6QqeEMIz3Hbi8SPAzrrVy5,Over You,1,Admiration,personal,11,8269497269,['Supertramp'],9.304751149151772e-12,3.3855066608339616e-12,1.3466208687664022e-09,1.57822429915224e-11,8.46320662582129e-09,-5.3895359482960795e-08
154,1vyV7cxMnu5BEEEANpJy7u,Verdura,3,Contempt,other,11,5601425099,['Pinguini Tattici Nucleari'],2.8620742013544854e-12,7.067086780595215e-13,2.1257353449592746e-09,6.543214026970652e-12,1.3478649827979815e-08,4.714533673647654e-08
155,43RiFCiU9c18mFkoLViAog,C'è sempre una canzone,1,Compassion,other,11,9632679687,['Ligabue'],2.803428289915494e-12,8.342215670792319e-13,2.378801157165068e-09,8.814692234851579e-12,1.362273745088167e-08,4.018005475015167e-07
156,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,1,Admiration,other,11,6838666719,['BØRNS'],3.3318999919725704e-12,8.340527659078796e-13,2.578079055613138e-09,1.1185667036628836e-11,1.5641119454178318e-08,-3.25030030719768e-07
157,40kq6PVQ2E6zgmnGfZtG6M,Perfetti sconosciuti,2,Disappointment,other,11,3096596590,['Fiorella Mannoia'],3.281637082643708e-12,7.912606893492057e-13,2.269297721843526e-09,8.134354686247523e-12,1.4718672988434828e-08,-2.8640662815706423e-08
158,3zl7j5ua8mF4JDYuxrfo01,Perfect Symphony (Ed Sheeran & Andrea Bocelli),1,Relief,other,11,4844792828,"['Ed Sheeran', 'Andrea Bocelli']",4.057547240311504e-12,1.2329622242065437e-12,2.960379998254166e-09,1.2450629125081324e-11,1.9408206570338283e-08,7.593842684919178e-07
159,2ZBNclC5wm4GtiWaeh0DMx,Single Ladies (Put a Ring on It),0,Amusement,personal,7,3723881509,['Beyoncé'],5.9065756630105e-13,2.2913004117223306e-13,9.832048347949938e-11,1.4581027545693992e-12,7.464930165336241e-10,1.0833587671989263e-07
160,2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,1,Love,personal,7,4781312231,['Lana Del Rey'],5.326636584746855e-13,2.3254481617738064e-13,1.195130422256152e-10,1.2436697956862842e-12,1.041600382733995e-09,3.402893000452953e-08
161,4zdfvfCudMSDKY9kjQbhj8,E yo mamma,1,Relief,personal,7,3969424776,['Coez'],7.02707041907074e-13,2.672054708024131e-13,1.7410926164733574e-10,1.4623226099044814e-12,1.274852591996387e-09,-6.512534888744821e-08
162,1zMDIP0D1qFp8h2gKlj1ut,L'amore si odia (feat. Fiorella Mannoia),3,Anger,personal,7,5570824274,"['Noemi', 'Fiorella Mannoia']",6.840996078900129e-13,2.901382253808162e-13,2.7694119295980123e-10,1.8003783889297018e-12,2.3163317611578204e-09,-8.941823717841474e-08
163,2xqyJa4BRzrEM4HQVgeazW,MA IL CIELO E' SEMPRE BLU (ITALIANSTARS4LIFE),0,Joy,personal,7,7242492203,['ITALIAN ALLSTARS 4 LIFE'],6.794982819033797e-13,2.9910126160894445e-13,4.790673948060817e-10,1.632857392771207e-12,5.184597707099001e-09,1.4170468404432113e-06
164,4CQnIoccCBtsiBeb1jBFiZ,Danza del Osos,0,Joy,other,7,4816131098,['Danzante Banda Celta'],1.183996489082141e-12,5.572840348365336e-13,6.753139608663028e-10,2.2189135693753426e-12,4.751848276655926e-09,-1.2376849724208859e-08
165,2OELzdlkfD8XKGhx68GoLG,Helvetia,3,Fear,other,7,2566335050,['Fernando Velázquez'],1.0974237328538038e-12,5.440590968520775e-13,4.3463186941815323e-10,2.2153918767151624e-12,2.597392538178403e-09,-8.120641872767937e-08
166,4KTvBpuyzikbShNQ2wl3NQ,Peponi (Paradise) [Live],0,Joy,other,7,3386464197,"['The Piano Guys', 'Alex Boyé']",1.1235448360430508e-12,6.322737018328236e-13,6.219520341225462e-10,2.3805614869662372e-12,4.682369193354686e-09,1.658225990335044e-07
167,11IXRdEjiH0KL8nh4G1j7d,Now We Are Free,1,Relief,other,7,8531768944,"['Lisa Gerrard', 'Klaus Badelt', 'Hans Zimmer', 'Gavin Greenaway', 'The Lyndhurst Orchestra']",1.1117332638581803e-12,6.92269980924018e-13,7.698505510732608e-10,2.315522928443958e-12,5.510314599518579e-09,1.1402597913543622e-07
168,1fdCjH8Y8n9j7lFr7tLbfm,Per dimenticare,2,Regret,personal,0,3105886107,['Zero Assoluto'],1.0396543267906546e-12,3.3052932962313357e-13,7.804655246685387e-11,2.6679935675405586e-12,4.4089795824672117e-10,5.701935580409157e-09
169,0swoHiwTazywpoqiKDUtGQ,"La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)",0,Amusement,personal,0,8012044164,"['Takagi & Ketra', 'Tommaso Paradiso', 'Jovanotti', 'Calcutta ']",1.0794771009528231e-12,3.2921650258500357e-13,1.0189183600514586e-10,2.50953544904269e-12,5.226048779246143e-10,-1.1953510314038129e-08
170,33jt3kYWjQzqn3xyYQ5ZEh,Cheek To Cheek,0,Joy,personal,0,3093701702,"['Ella Fitzgerald', 'Louis Armstrong']",1.1850312097453496e-12,3.7429335591736023e-13,1.0207484954802774e-10,3.0157289212060617e-12,6.187365347312877e-10,-2.6944909130739213e-08
171,2aAbjYIg2uHBm8sBFlGdBZ,Main Titles,3,Fear,personal,0,3454262054,['Charlie Clouser'],1.1941284707219634e-12,3.750301652014003e-13,1.5352609942378718e-10,3.0375523289219442e-12,9.154733975094008e-10,3.316537644486479e-08
172,0HpKuz1HfXxRzNnUqfwzgF,Piccola stella senza cielo,1,Relief,personal,0,7729918684,['Ligabue'],1.2665487950500727e-12,4.058843133676155e-13,1.8501736050737597e-10,3.029163449253517e-12,1.1280563415998386e-09,-7.991142683813549e-08
173,1WdzDux7Vym4yQi9unQirr,Amore senza fine,0,Joy,other,0,6667049702,['Pino Daniele'],9.097106920264e-13,3.049106462694131e-13,7.405464941890211e-10,2.3591225806525303e-12,4.103685902583353e-09,-2.889112866447101e-07
174,1jlG3KJ3gdYmhfuySFfpO1,I'm with You,0,Pleasure,other,0,7594592186,['Avril Lavigne'],9.58719930250687e-13,3.4990185419503523e-13,6.863107711566196e-10,2.537835478345338e-12,4.889522886525564e-09,9.647132971224025e-08
175,2r1SRt8bhtR6a9bMRR0AgV,La storia infinita,2,Regret,other,0,4104057682,['Pinguini Tattici Nucleari'],9.092911805591887e-13,3.413860596939227e-13,1.0018709360807879e-09,2.7606443951138707e-12,4.825516808493108e-09,1.5678165683140014e-07
176,3E1FgPTXX203rgBTD5nlKF,Il bacio di Klimt,3,Anger,other,0,6361287970,['Emanuele Aloia'],8.423250063073389e-13,3.170971570746623e-13,9.292849667752272e-10,2.3279061105125436e-12,5.195419476657137e-09,-2.5286601225687497e-07
177,7AYGqCVNob6SORGbboUc44,Anima Perduta,2,Sadness,other,0,8679265186,['Pathos'],8.60153624259776e-13,4.757633224577798e-13,1.0687147077267249e-09,2.547816310359068e-12,5.752578934366635e-09,5.2029070701192374e-08
178,5P2sVkO2mhgeDicQc1btfj,Pensiero stupendo,2,Sadness,personal,12,4004617796,['Patty Pravo'],1.6104624272408975e-12,1.0203447961135438e-12,2.1029402560328468e-10,2.565768570630587e-12,1.1347880580172648e-09,2.085674168878624e-08
179,45aBsnKRWUzhwbcqOJLwfe,This Is Me,1,Relief,personal,12,3368028902,"['Keala Settle', 'The Greatest Showman Ensemble']",1.5312951775725775e-12,7.057165467852205e-13,2.101513522290462e-10,2.630846100529603e-12,1.2082628590783172e-09,9.326935407511403e-09
180,7LuCe6qxjtNnfKO4821SPT,Ho imparato a sognare,0,Joy,personal,12,1379215716,['Fiorella Mannoia'],1.3517329183803094e-12,5.985640998923863e-13,2.0250593356402732e-10,2.4319425103465848e-12,1.2840264159930593e-09,-6.444891227310874e-09
181,55xly70WJY1cx5qsoogaqs,"Main Title/John Williams/Jaws - From The ""Jaws"" Soundtrack",3,Fear,personal,12,3140286472,['John Williams'],1.0348196976698056e-12,3.977732011535249e-13,1.9875788569278448e-10,2.4651856452118128e-12,1.4104907552359112e-09,-3.2462583583057366e-08
182,1tx2oinycuW0tfPrwUJuTU,Che vita meravigliosa,0,Pride,personal,12,7418038546,['Diodato'],1.7277565530450533e-12,6.186773768476316e-13,5.240939463515701e-10,4.832078761215041e-12,3.0910020126605427e-09,8.641393055810693e-08
183,3mj23ZA8LARtZSSVJxIZOi,Rosso di rabbia,3,Disgust,other,12,5700100690,['Anastasio'],5.678367862294413e-12,5.270146623007335e-12,3.3712900057784313e-09,1.1006921636469782e-11,2.2100941266242273e-08,1.3750722363566993e-07
184,6ZFbXIJkuI1dVNWvzJzown,Time,1,Relief,other,12,7481350683,['Hans Zimmer'],6.029469104363817e-12,3.585627195751832e-12,7.013990282673634e-09,2.7341685631056583e-11,4.4453480958237225e-08,8.633491237341104e-07
185,1n4esvV7r2y5heDizjTj14,Voci - Namanama Version,0,Pleasure,other,12,7793268524,['Zucchero'],4.520434048723312e-12,3.2419361181612794e-12,1.0190273684326112e-08,1.2609775531915806e-11,6.73351815340075e-08,-9.281907190950132e-07
186,2M4ZS9fZq86hVmO5ZOKvyb,Serenata Rap,0,Pleasure,other,12,1140388329,['Jovanotti'],4.3297588324241246e-12,3.2892650246182825e-12,8.407378742265128e-09,1.3889936412911724e-11,6.641214657924537e-08,-1.2663815204674167e-06
187,1u4kGo8MOiw8eig7k1paAo,Il canto del mare,0,Joy,personal,14,4719909019,['Marco Frisina'],2.7157720036767453e-12,1.0476393398651786e-12,2.759623954835265e-10,4.123054442405287e-12,2.4313400827835347e-09,1.5905633647438508e-07
188,2nLtzopw4rPReszdYBJU6h,Numb,1,Relief,personal,14,4495132490,['Linkin Park'],3.2124423372343435e-12,1.1239720579090281e-12,2.199693714926183e-10,3.994524261326275e-12,1.735258285312315e-09,9.475800781130656e-08
189,1IOlhRBZ8ek5Ix7QW6owiO,Pokemon Advanced Battle,0,Amusement,personal,14,7887564928,"[""Cristina D'Avena"", 'Giorgio Vanni']",3.2438192977110186e-12,1.2113921305325888e-12,3.105789119777389e-10,4.984264109934491e-12,2.4819951994819695e-09,1.541902882335729e-07
190,6ietSw6t2wYPuxStaSsGh5,Liberi Fatali (Final Fantasy VIII),3,Fear,personal,14,4025883015,['Nobuo Uematsu'],3.6916824930874206e-12,1.2564775176385648e-12,2.870420685244873e-10,5.160894617235336e-12,2.3729851425258783e-09,-1.4880301185979652e-07
191,0JlcGuogSjgZsa0rkLdoBM,Ci sono anch'io,1,Admiration,personal,14,8066471705,"['Angelo Di Guardo', 'Mark']",5.907745711336684e-12,1.654816279639035e-12,6.264225953949872e-10,7.759502383746185e-12,4.266128774367218e-09,2.1028480692872837e-08
192,0lUGrc1XZ6TJ6jWxk103zL,Turandot / Act 3: Nessun dorma! - Live,1,Compassion,other,14,4975883943,"['Giacomo Puccini', 'Luciano Pavarotti', 'Orchestra del Teatro Arena di Verona', 'Armando Gatto']",8.744928561268452e-12,3.191370897074399e-12,1.614530526303688e-08,2.574746131978602e-11,1.8995699200754188e-07,-1.0773373155715234e-06
193,6FJbvdUSkr1tyXdVZ2UlBR,Bound To You - Burlesque Original Motion Picture Soundtrack,2,Sadness,other,14,7278971454,['Christina Aguilera'],1.0071054824031777e-11,3.4785647629041024e-12,2.0537927228091257e-08,5.3710206700257855e-11,1.8361837583742805e-07,-2.382320548498768e-06
194,1n4esvV7r2y5heDizjTj14,Voci - Namanama Version,0,Pride,other,14,7793853278,['Zucchero'],1.1485396857929939e-11,3.999409925666021e-12,1.8082441471244958e-08,4.5540245111941924e-11,1.0759759400130667e-07,2.2416739678812346e-06
195,5QNFdjlkHHdOyhutGef68K,Al Tuo Matrimonio,0,Amusement,other,14,7550116739,['Cesare Cremonini'],1.3204173263040383e-11,4.889637058567455e-12,7.2513927550954195e-09,5.585552897110346e-11,6.70361343285955e-08,1.3727049000328423e-07
196,6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,0,Joy,personal,10,2958450681,['The Beatles'],1.1886314099217103e-12,3.8154008208142754e-13,3.8429496426599354e-10,3.5143956324556563e-12,2.8581236324574914e-09,-2.0845565181500912e-07
197,21eimqDW4tvXXTfqGAvI16,Pensa,3,Fear,personal,10,8131355824,['Fabrizio Moro'],8.280631942605201e-13,3.0840675176377004e-13,3.9917606218272164e-10,2.616721406421571e-12,3.1071612043861097e-09,-2.4544594810615433e-07
198,09VLSblRnWCvyJb8rNajRJ,I Bambini Fanno Ooh,1,Admiration,personal,10,5018959303,['Povia'],1.368540524938862e-12,5.540575329544392e-13,9.253820685289409e-10,3.495194779725054e-12,6.431930987062368e-09,1.906104751595869e-07
199,7CIoJE0JfVFcmmUY3fFojH,"Hungarian Rhapsody No. 2 in C-Sharp Minor, S. 244/2",0,Joy,personal,10,5905614682,"['Franz Liszt', 'Vladimir Horowitz']",1.135559330051113e-12,4.0867802768417115e-13,7.647002890556227e-10,2.8893154352745718e-12,5.737570474396133e-09,-1.0144746970178866e-06
200,7aE5WXu5sFeNRh3Z05wwu4,Wish You Were Here - 2011 Remastered Version,2,Regret,personal,10,9044452233,['Pink Floyd'],1.2088056465510845e-12,4.928657985703204e-13,1.3161901003254259e-09,3.77757545336552e-12,6.284232216062155e-09,-7.82013220459778e-07
201,0h9fnCSnbUgOEgibnQByFv,Everyday Life,1,Relief,other,10,4972329495,['Coldplay'],3.754360285084504e-12,1.6595225524897509e-12,2.7911647103808106e-09,8.025856548579076e-12,2.0018768162326957e-08,-1.3675663090460304e-06
202,6tsfGbVHWirffWWUUmtalg,Empty Spaces - 2011 Remastered Version,3,Fear,other,10,7553120384,['Pink Floyd'],4.304432660050353e-12,1.6876275416888103e-12,2.797023132530416e-09,1.0622788987470602e-11,1.7904468781828804e-08,7.333538195631939e-07
203,67WTwafOMgegV6ABnBQxcE,Some Nights,1,Relief,other,10,3909196796,['fun.'],4.132881226000712e-12,1.7234654553648765e-12,2.0321088583019163e-09,9.508689592849115e-12,1.7848580151850457e-08,1.0945320655445495e-06
204,6GLmGfALwjzCaOiHwgfU7g,Ti dedico il silenzio,1,Love,personal,25,3856029503,['Ultimo'],1.1212548139920483e-12,4.306463167787361e-13,4.5120490870734253e-10,3.4769056032408632e-12,2.3241778467639055e-09,2.844797322563686e-07
205,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,0,Pleasure,personal,25,1096683105,['Axwell /\\ Ingrosso'],1.2263302164187231e-12,4.906336639302802e-13,4.0958640700319564e-10,2.9799369307989006e-12,2.3385556005282203e-09,4.378730526624251e-08
206,6lOWoTqVnAWXchddtTH31W,Leave a Light On,2,Regret,personal,25,7314658857,['Tom Walker'],1.1269517491726859e-12,4.985570579068633e-13,4.2453963823164105e-10,3.1897322407800063e-12,2.651817622936172e-09,2.7942308167943276e-07
